# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 3.5995449550925187,3.285387045898371,0.9864249901015861,-47.085724333840794,1.0,0.0,0.1320978488244995,0.0,7.605643420959864,0.0
 3.6168152441449744,3.297175409387079,0.9738036839008216,-46.95437267353092,1.0,0.0,0.14005976727379238,0.0,8.065086673750345,0.0
 3.6339140043333296,3.3088767327924224,0.9613358600914133,-46.81646969059816,1.0,0.0,0.14847746463260061,0.0,8.550921693998989,0.0
 3.6508385388394293,3.3204899609770138,0.949024369548803,-46.671749321329116,1.0,0.0,0.15738694929301716,0.0,9.065238446612042,0.0
 3.6675861631664364,3.332014038803464,0.936872063148433,-46.51992811339051,1.0,0.0,0.16682756383567446,0.0,9.61032090826809,0.0
 3.6841542060294397,3.3434479111343856,0.9248817917657455,-46.36070390465512,1.0,0.0,0.17684234854925063,0.0,10.188668307275186,0.0
 3.7005400103157258,3.3547905228323898,0.9130564062761822,-46.19375437983422,1.0,0.0,0.18747845138974906,0.0,10.80301901302518,0.0
 3.716740934121576,3.3660408187600885,0.9013987575551854,-46.01873549193105,1.0,0.0,0.1987875885677841,0.0,11.456377437840784,0.0
 3.7327543518732136,3.3771977437800937,0.8899116964781975,-45.835279734098464,1.0,0.0,0.21082656455227602,0.0,12.152044381234887,0.0
 3.7485776555404193,3.3882602427550172,0.8785980739206597,-45.64299424567683,1.0,0.0,0.2236578589587909,0.0,12.89365130720376,0.0
 3.7642082559522954,3.3992272605474705,0.8674607407580146,-45.44145873424386,1.0,0.0,0.2373502904483944,0.0,13.68519912105176,0.0
 3.7796435842258087,3.4100977420200658,0.8565025478657045,-45.230223193322026,1.0,0.0,0.25197976891968615,0.0,14.46837952969415,0.0
 3.794947150186858,3.420870632035414,0.8457263461191709,-45.00880539283986,0.9913671273693664,-0.5641085648015611,0.26763014856661016,0.0,15.184999868715407,0.0
 3.810233108583934,3.4315448754561277,0.8351349863938562,-44.77668811658707,0.9760811689722906,-0.9999999999999928,0.2843941973445234,0.0,15.887937290262787,0.0
 3.825551144800438,3.442119417144819,0.8247313195652024,-44.53331611776929,0.9607631327557868,-1.0,0.30237470016400575,0.0,16.627947258477977,0.0
 3.8409002046571583,3.4525932019640986,0.8145181965086514,-44.27809276000452,0.9454140728990664,-0.9999999999999928,0.3216857165541972,0.0,17.407929309540073,0.0
 3.8562791993788252,3.462965174776579,0.8044984680996456,-44.01037630703795,0.9300350781773996,-0.9999999999999928,0.342454016066642,0.0,18.231050853708425,0.0
 3.8716870049668275,3.4732342804448715,0.7946749852136268,-43.72947581981902,0.9146272725893972,-1.000000000000007,0.3648207196373168,0.0,19.10077618955698,0.0
 3.8871224617644353,3.4833994638315886,0.7850505987260368,-43.43464661414434,0.8991918157917893,-1.000000000000007,0.3889431790692913,0.0,20.020898950653496,0.0
 3.9025843742703024,3.4934596697993414,0.7756281595123183,-43.12508522628053,0.8837299032859223,-1.0,0.4149971324258323,0.0,20.99557841232496,0.0
 3.918071511268521,3.503413843210742,0.7664105184479129,-42.79992382705201,0.8682427662877032,-1.0000000000000144,0.4431791794985741,0.0,22.029380110347677,0.0
 3.9335826063586854,3.513260928928402,0.7574005264082627,-42.45822401738303,0.852731671197539,-1.0,0.4737096288616501,0.0,23.127321274954568,0.0
 3.9491163589879834,3.522999871814933,0.7486010342688101,-42.098969929719594,0.8371979185682411,-0.9999999999999929,0.506835776756201,0.0,24.294921627481695,0.0
 3.964671436110028,3.5326296167329474,0.7400148929049967,-41.721060550130076,0.8216428414461966,-0.9999999999999857,0.5428356879365117,0.0,25.53826011145541,0.0
 3.9802464746228647,3.5421491085450563,0.7316449531922647,-41.323301165343324,0.8060678029333601,-0.9999999999999929,0.5820225603626026,0.0,26.864038167982173,0.0
 3.995840084772636,3.551557292113872,0.7234940660060565,-40.904393827103235,0.7904741927835889,-1.000000000000007,0.624749768974476,0.0,28.279650159917818,0.0
 4.0114508547511285,3.560853112302006,0.7155650822218136,-40.46292671338452,0.7748634228050962,-1.0,0.671416698878437,0.0,29.79326153566304,0.0
 4.027077356766807,3.57003551397207,0.7078608527149782,-39.997362251943855,0.7592369207894178,-1.0000000000000213,0.7224754956663297,0.0,31.413895243728504,0.0
 4.042718154932237,3.5791034419866765,0.7003842283609929,-39.50602385684673,0.7435961226239878,-1.0,0.7784388793460293,0.0,33.15152677775866,0.0
 4.0583718153889725,3.5880558412084365,0.693138060035299,-38.98708111304531,0.7279424621672519,-1.0,0.8398891892993428,0.0,35.01718799244587,0.0
 4.074036919187727,3.596891656499962,0.686125198613339,-38.43853322840314,0.7122773583684968,-1.0000000000000213,0.9074888488183651,0.0,37.02307942532749,0.0
 4.089712078561648,3.6056098327238644,0.679348494970555,-37.85819055789779,0.6966021989945762,-0.9999999999999717,0.9819924597526112,0.0,39.18269027884016,0.0
 4.105395957379733,3.6142093147427556,0.6728107999823889,-37.243653991797906,0.6809183201764909,-1.0000000000000142,1.0642607560494757,0.0,41.51092428757611,0.0
 4.121087296753484,3.622689047419248,0.6665149645242828,-36.59229199108347,0.66522698080274,-1.000000000000007,1.1552766588459698,0.0,44.024228360822356,0.0
 4.1367849470024485,3.631047975615953,0.6604638394716786,-35.90121505179475,0.6495293305537756,-1.000000000000007,1.2561636776668346,0.0,46.74071894621746,0.0
 4.152487907475965,3.639285044195482,0.6546602757000185,-35.167247389678536,0.633826370080259,-0.9999999999999859,1.368206885196969,0.0,49.68029825112019,0.0
 4.168195376095252,3.6473991980204477,0.6491071240847448,-34.38689566390228,0.6181189014609728,-0.9999999999999859,1.4928766429518174,0.0,52.86474848998412,0.0
 4.1839068109429585,3.655389381953461,0.6438072355012991,-33.55631461226149,0.6024074666132657,-1.000000000000021,1.6318551553360594,0.0,56.31778674252445,0.0
 4.19962200681388,3.663254540857134,0.6387634608251236,-32.671269562585934,0.5866922707423448,-0.9999999999999717,1.7870657480937062,0.0,60.06505519776946,0.0
 4.2153411903865,3.6709936195940784,0.6339786509316607,-31.72709593363264,0.5709730871697244,-1.000000000000021,1.9607044673174938,0.0,64.13401083595252,0.0
 4.2310651386282805,3.678605563026906,0.6294556566963521,-30.71865606671033,0.5552491389279438,-1.0,2.155273115320782,0.0,68.55366392160221,0.0
 4.2467953262714815,3.686089316018229,0.6251973289946398,-29.64029406959459,0.5395189512847431,-0.9999999999999788,2.3736120998930867,0.0,73.3540949564819,0.0
 4.26253410977699,3.6934438234306586,0.6212065187019662,-28.485789849832024,0.5237801677792352,-0.9999999999999788,2.618930362102756,0.0,78.5656536514761,0.0
 4.278284957258397,3.7006680301268062,0.6174860766937731,-27.248314221890542,0.5080293202978278,-1.0,2.8948280167701994,0.0,84.21770973665623,0.0
 4.2940527365304915,3.707760880969285,0.6140388538455026,-25.92038796396164,0.49226154102573344,-1.0000000000000036,3.2053050081430574,0.0,90.3367831674008,0.0
 4.309844077005469,3.714721320820705,0.6108677010325969,-24.49384906355103,0.4764702005507563,-0.9999999999999964,3.554745838107065,0.0,96.94383078854084,0.0
 4.325667825918423,3.72154829454368,0.6079754691304977,-22.959834226493253,0.4606464516378026,-0.9999999999999789,3.9478660603203375,0.0,104.05041041894779,0.0
 4.3415356258106375,3.72824074700082,0.6053650090146474,-21.308783135262573,0.44477865174558756,-1.0000000000000175,4.389600628602971,0.0,111.65338910392988,0.0
 4.35746264907841,3.7347976230547375,0.6030391715604881,-19.530477009078663,0.4288516284778152,-1.0000000000000104,4.884907446755064,0.0,119.72782523616875,0.0
